timestamp,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,pressure,is_leak,risk_level,RUL,pressure_rolling_mean,pressure_rolling_std,pressure_residual,pressure_gradient,contamination_index
2026-02-12 18:43:01.202512,6.293848149332354,211.9444179536761,25383.574545176634,6.68426795419445,405.8386890106492,290.8909480266289,12.368920870662848,72.17080026941441,4.327198860125134,55.49559626402435,0.0,LOW,433.8988593473052,31.509721033286894,16.416700906930622,23.985875230737456,1.2175861692631713,1258.742978721548
2026-02-12 18:44:01.202512,7.732824384460777,198.26276750369277,24634.524387254776,8.026157486402111,421.5311167204521,395.84294575921007,17.00164497710461,87.9662164107525,5.135995003954594,54.63197876645571,0.0,LOW,123.05425340744787,34.84038995577386,17.466015322353808,19.79158881068185,-0.8636174975686401,2033.0473917699724
2026-02-12 18:45:01.202512,6.8871118497567325,177.94649597826236,21812.292279066703,7.20187492721837,341.1995658923564,324.2951003420105,16.2295920347748,84.44085229855155,3.493665273687665,53.46177786618824,0.0,LOW,199.49377146068625,38.416570486710114,17.226035619142742,15.045207379478128,-1.1702009002674671,1132.978530491939
2026-02-12 18:46:01.202512,7.033764102343962,194.42226557153688,24083.02011430932,8.967221228440442,338.9577118496516,462.067515765594,13.073115587496078,64.96583125833811,4.11201243046091,55.65430243512904,0.0,LOW,120.01233180680792,41.69382214343495,17.05882897415371,13.96048029169409,2.1925245689407973,1900.027368540315
2026-02-12 18:47:01.202512,6.287625906893272,152.01815713417068,20194.374050370145,5.287876311659171,319.5471851268192,373.251853894884,12.734721154424903,57.24263736537208,4.603075492654974,54.79485891964205,0.0,LOW,257.2036343948414,44.748925433404324,16.30552412358342,10.045933486237729,-0.859443515486987,1718.1064612515756
2026-02-12 18:48:01.202512,6.727808637737409,268.3125949415991,22296.31248312505,7.75035752604736,295.6205860676199,389.2429875583724,17.29169835699307,62.34717761021295,3.2469674565733824,55.70808977729536,0.0,LOW,200.1415676374344,48.12387115478508,14.451583151644407,7.584218622510285,0.9132308576533106,1263.8593133014333
2026-02-12 18:49:01.202512,7.055461294854933,162.96464004732812,24433.160885906225,5.127545797196023,388.00716230428975,391.9412589655974,14.696041518222993,57.62026388195322,4.024636979646063,57.03369499792569,0.0,LOW,373.0328694749997,51.450402912667684,11.80946442827766,5.583292085258009,1.3256052206303295,1577.4212846819773
2026-02-12 18:50:01.202512,6.424503211288848,169.0410114845846,20736.496045382937,7.141264703760464,407.94305575588544,424.20562679486267,17.134091505104426,74.09857961126315,5.210627167238453,53.83226402968941,0.0,LOW,131.42364981373706,55.03842056410851,1.052429569682582,-1.206156534419101,-3.2014309682362807,2210.3773634727277
2026-02-12 18:51:01.202512,7.187849009172836,186.792223868408,19234.438485457147,8.110500133834718,297.2632365664286,401.0403811186648,6.8330777769417885,82.6666419618504,3.661824733678129,54.0023217398711,0.0,LOW,113.46902568341886,54.88928948909821,1.08588694383281,-0.8869677492271109,0.17005771018168758,1468.5395867840302
2026-02-12 18:52:01.202512,6.699680655040598,238.6422717455713,14886.134125468652,6.678246149763671,329.68646486301594,396.5381448831107,14.295455291058389,85.83734974870542,4.6478425766026525,53.18105523144243,0.0,LOW,321.169820691003,54.77959400276634,1.2035329879128995,-1.5985387713239092,-0.8212665084286712,1843.0468730347532
2026-02-12 18:53:01.202512,6.854153125103362,200.4352699778796,19750.59942283552,7.826689906130434,315.00534797159327,358.52784197961773,9.267772739091882,59.40469676003736,3.80120418595316,54.801554150592594,0.0,LOW,398.6460178384256,54.71018979142316,1.1773830888596997,0.09136435916943242,1.6204989191501653,1362.8375337136758
2026-02-12 18:54:01.202512,6.699146693885302,162.91592611908612,22470.269553686936,5.560401497750599,316.1904370054009,274.02165013263254,13.922634477539711,57.80757760937411,5.159710912121893,53.68199605481755,0.0,LOW,287.3400569141449,54.61519152025935,1.221879113938977,-0.9331954654417984,-1.1195580957750408,1413.8724983469917
2026-02-12 18:55:01.202512,7.926139092254469,237.63015082272017,22836.90028270289,4.504465032705426,380.4363302171945,310.5159232366516,16.141460625037652,59.27368920706191,2.7481724778140264,55.46822702107101,0.0,LOW,212.5074705188423,54.81583643574762,1.175283408320309,0.6523905853233884,1.7862309662534557,853.3513141619788
2026-02-12 18:56:01.202512,6.993251387631033,221.93001880356445,21513.095197155228,7.835544433731704,280.5215381853551,457.4783790944516,19.21742043724731,35.08740879862145,3.945469333707199,57.32252214093901,0.0,LOW,299.4244214514123,54.98265840632862,1.4037161830363738,2.3398637346103897,1.8542951198679987,1804.9669155512354
2026-02-12 18:57:01.202512,6.47114453552205,216.1530487164936,18376.10271511328,9.6160153511136,351.65878763745224,375.5344429338962,11.18549981468844,46.75500226324931,2.864801713397877,53.85043882890096,0.0,LOW,235.31821487457668,54.88821639725451,1.448801485373919,-1.0377775683535475,-3.4720833120380448,1075.831715556943
2026-02-12 18:58:01.202512,7.411272456051594,221.4720272351252,14069.535293157229,5.505932589745162,362.1295242922346,346.87921778220164,12.42288558409405,65.44715190498107,3.409386228603374,54.21191410600724,0.0,LOW,218.49853607450376,54.7385988301257,1.4318818217105598,-0.5266847241184607,0.3614752771062797,1182.6452280953488
2026-02-12 18:59:01.202512,6.389578175014488,271.83085701747353,18514.3547059858,8.833291270160192,327.31395305592724,287.5417484465564,13.713401278773388,72.06834784710351,3.405226850293364,56.47779564659077,0.0,LOW,278.8638780977943,54.68300889499221,1.340771200142206,1.7947867515985578,2.2658815405835284,979.1448823905141
2026-02-12 19:00:01.202512,7.104431797502378,265.55284685108336,19086.965386838147,7.065135113224617,368.7227130794709,262.42822879277185,11.076406695614327,73.85876892612073,3.713130585006302,55.149290423139554,0.0,LOW,345.6192151575233,54.81471153433722,1.312300883762935,0.33457888880233355,-1.3285052234512165,974.4302826994726
2026-02-12 19:01:01.202512,6.0201649380601125,179.39853970990114,19061.21309842996,4.9964627174603855,338.906073621498,343.7434495897441,16.93567918636777,53.51208925007144,3.068196054513276,56.23177191943476,0.0,LOW,331.4619628658856,55.03765655229358,1.3478476930222738,1.1941153671411797,1.082481496295209,1054.672295796036
2026-02-12 19:02:01.202512,6.335906975550785,248.71654978433455,21855.66907093377,5.302742047971757,381.6851968462445,471.0442283236206,13.78971636390313,58.142237634890336,3.8497823097083415,54.72163048632581,0.0,LOW,143.29115761022288,55.191714077781924,1.190975670544395,-0.4700835914561168,-1.5101414331089558,1813.4177372904915
2026-02-12 19:03:01.202512,7.098430617934562,211.495045692767,25957.02923304452,7.023677160040975,272.11178780296586,355.4343845102145,14.365871070128138,61.68793909376863,4.222326553136824,53.25314363348787,0.0,LOW,187.30771025173357,55.036873026071454,1.3388170780463082,-1.7837293925835809,-1.468486852837934,1500.7600396153225
2026-02-12 19:04:01.202512,7.369233289997705,214.9728744841325,20370.58760552328,6.393306568113845,319.0489895597252,432.0388420193158,15.860519380322476,59.90198561863105,2.827667807164904,55.18517320886219,0.0,LOW,102.81884105798171,55.18719074147592,1.25132053347891,-0.0020175326137348293,1.9320295753743153,1221.662325022823
2026-02-12 19:05:01.202512,7.085684140594985,149.23187505070013,19349.804632530613,5.030630534862642,330.1274742859586,351.75521364816336,13.784865450873772,77.00828353063463,3.45554725697937,52.83651842617592,0.0,LOW,275.2620175359411,54.92401988198641,1.4470781913980353,-2.0875014558104894,-2.3486547826862676,1215.506763650103
2026-02-12 19:06:01.202512,6.94217585880588,194.8884270383541,19222.33456098772,4.458941078161892,226.11170462114603,451.1093356823079,11.547382615472404,45.06921424060914,5.678694492934116,55.12830613877789,0.0,LOW,408.05114141249777,54.70459828177029,1.1857383555441767,0.4237078570075994,2.291787712601966,2561.7121002502895
2026-02-12 19:07:01.202512,6.849448152205356,175.61529228990304,20373.15430072314,5.7299210081102405,289.5618906568586,371.8599358553065,13.8109392851046,47.61127031931293,4.130465997206094,55.779715962230135,0.0,LOW,265.70076637446795,54.897525995103216,1.1882694073721973,0.8821899671269193,0.6514098234522478,1535.9548207735827
2026-02-12 19:08:01.202512,6.260739004816286,224.8417644467993,17515.118718954804,7.290713512496677,300.45602982564856,301.4492603559603,11.431455921459833,61.22503526964086,2.627581157072763,53.9333300621385,0.0,LOW,499.73316835000537,54.86966759071635,1.2092103432587813,-0.9363375285778446,-1.846385900091633,792.0823963248428
2026-02-12 19:09:01.202512,6.640077895802646,232.13241501208412,20360.595676238165,6.990398871095293,370.928239792934,378.4837545680445,14.323942667349458,44.15034074659721,2.919673894668149,53.86537258093825,0.0,LOW,400.1349629280886,54.60842528415109,1.1004930250359801,-0.7430527032128396,-0.0679574812002528,1105.0491377683063
2026-02-12 19:10:01.202512,6.769680614520106,137.76540946951064,21352.4370089954,6.2481430637498825,304.726266147416,546.7200334624326,16.990813162405388,35.59247553669342,4.058132971761003,55.57219325445272,0.0,LOW,249.965602571812,54.650715567282404,1.1312821145795702,0.9214776871703165,1.7068206735144713,2218.6625941161765
2026-02-12 19:11:01.202512,7.528561113109458,199.33895407987188,20629.058190723463,7.302830791437224,300.27684050776094,543.1907452440684,10.475065123183004,42.104365446083925,3.970466227001966,54.211831487195376,0.0,LOW,489.2826437018886,54.44872152405846,0.9889982090199285,-0.23689003686308752,-1.360361767257345,2156.7205088116025
2026-02-12 19:12:01.202512,7.171809144784231,233.65584514382755,21372.625802014343,8.560040079794032,365.69943122624767,438.9226642223492,9.402886995673722,62.11656658481973,3.488790038809384,54.99066847103292,0.0,LOW,356.27186095753,54.475625322529176,1.0008355489805725,0.515043148503743,0.7788369838375431,1531.309018746608
2026-02-12 19:13:01.202512,6.118479922318633,194.39963113059665,21301.242828045604,7.591189765651221,268.2835741683978,389.0352947669038,14.147749807759022,76.0884930612076,5.435320469821583,59.09879284550291,0.0,LOW,467.76508470527074,55.06019024373067,1.6824948789545198,4.03860260177224,4.108124374469995,2114.5315011296257
2026-02-12 19:14:01.202512,7.162041984697398,221.8719093500709,14684.309953260668,6.818036992915629,250.1502373022571,424.3121441676067,11.696601149768282,76.42186455028522,5.733110174608058,53.35778306233007,0.0,LOW,134.937485262952,54.87745122907747,1.7646446023781406,-1.519668166747401,-5.741009783172842,2432.6282709370666
2026-02-12 19:15:01.202512,6.807458859791842,210.5349640288125,21910.610475186208,8.392108009991034,318.5363079972261,425.3481870986632,14.095235823235909,91.40664692062546,3.7149316481051935,55.26468511234604,0.0,LOW,323.0369631072145,55.120267897694475,1.613163874816943,0.1444172146515612,1.9069020500159652,1580.139441716993
2026-02-12 19:16:01.202512,6.6615389998470205,210.2498069585788,17986.95546301264,5.560224546675558,275.0917292768658,396.8090598106319,14.961210561829102,67.62664188113376,4.511069806148717,55.20917951301664,0.0,LOW,463.3792202147099,55.12835523511835,1.6134113546865407,0.08082427789829438,-0.05550559932939336,1790.0333685180017
2026-02-12 19:17:01.202512,7.305838144420434,191.86055065795108,16712.482510988128,6.662620690666973,276.612828213614,435.2755215938093,7.568941313214381,69.77920819726126,4.546216319924701,52.37035208190274,0.0,LOW,360.31901581529263,54.78741884708562,1.8088609118066812,-2.4170667651828808,-2.8388274311139057,1978.8566799335124
2026-02-12 19:18:01.202512,7.515499761247975,163.5025758759287,16686.64451643501,6.698368096599448,355.9373516675193,416.65814897228506,16.069548282975624,61.99348740754649,4.639111197634304,53.59387895144653,0.0,LOW,495.2847360799327,54.75347373601642,1.8297342645135246,-1.1595947845698902,1.2235268695437895,1932.9234844829098
2026-02-12 19:19:01.202512,7.465640059558099,166.35409557724918,21300.624831417583,5.144570112335732,368.0389535165032,374.7222091708549,10.490994491134252,62.77077654822386,3.4519402747582677,56.13156547034529,0.0,LOW,498.300454870232,54.98009302495713,1.8477673450827683,1.1514724453881655,2.5376865188987665,1293.5186856832659
2026-02-12 19:20:01.202512,6.580391238388681,221.28057543365952,19332.27521832544,6.370188756573463,364.554568634085,304.3794560493086,13.93295614830593,99.2887253055234,5.257614452054376,54.579358420756485,0.0,LOW,416.8149896538116,54.88080954158751,1.8390707464647915,-0.3014511208310253,-1.5522070495888087,1600.3098270332948
2026-02-12 19:21:01.202512,6.845393812074393,200.5837476655665,14954.093648043769,3.887560478657045,377.3510664122893,363.19526062238674,12.02185299368471,70.1816229960805,3.8519819626359135,52.125784335011815,0.0,LOW,211.5062792134368,54.672204826369146,2.0316141331468707,-2.546420491357331,-2.4535740857446697,1399.0215928322834
2026-02-12 19:22:01.202512,7.165631715701782,195.8446326617833,21434.11344557685,9.86826707149443,382.6453728005921,463.96150792588776,12.344128955647117,71.57238830550594,4.195394456717578,55.07832817275165,0.0,LOW,441.4240748185405,54.68097079654102,2.03332930412696,0.3973573762106284,2.9525438377398316,1946.501538482598
2026-02-12 19:23:01.202512,7.48777256356118,187.28329873032945,15681.175607603518,5.593879317345531,247.8563916469228,397.4830220403708,19.081873818853964,47.678171153328535,3.901430457159817,54.8997124483446,0.0,LOW,381.4010013745356,54.26106275682518,1.3323880468689395,0.6386496915194186,-0.1786157244070452,1550.7523683922295
2026-02-12 19:24:01.202512,6.760412881077355,190.84433463557744,20419.46407555463,9.379171197131967,351.0164783971787,424.0229513270005,14.957802562386984,72.56675639848109,3.802219679390869,55.47511413985024,0.0,LOW,142.53614382104564,54.4727958645772,1.3411031376324118,1.0023182752730406,0.5754016915056397,1612.2284100489178
2026-02-12 19:25:01.202512,6.907170511668092,231.4073538346442,20715.49677701916,7.057126758579239,311.81567201721765,377.358757783647,16.714065208860774,76.53331166917543,4.094883121956502,58.82734654044515,0.0,LOW,255.0710534576625,54.82906200738711,1.9221742895525271,3.9982845330580403,3.3522324005949073,1545.2400081707278
2026-02-12 19:26:01.202512,6.446832512996986,189.9426775439592,22656.73124508513,7.847296198233939,303.10303016038256,315.23219959915,14.45282406260823,83.76496204700585,3.0698800983445382,17.997127134541156,1.0,CRITICAL,0.4601544821018599,51.107856769539566,11.790891206220696,-33.11072963499841,-40.83021940590399,967.7250559068037
2026-02-12 19:27:01.202512,6.401896687959665,159.76805860095294,25345.054359400558,6.2668003024736025,355.4165852883482,380.9096228102542,15.86004072396486,76.08135239842403,2.520192886578445,24.52981298999264,1.0,CRITICAL,0.5588169970435386,48.32380286034856,14.447279613105756,-23.79398987035592,6.532685855451483,959.9657218356812
2026-02-12 19:28:01.202512,7.406262911197099,222.3095532662052,15905.971022298374,7.311894537942511,263.78818080416994,318.2035279400519,15.252135086430355,63.97218835065627,3.750633666790392,22.482215110069344,1.0,CRITICAL,9.208149224099971,45.21263647621083,16.403710239945667,-22.73042136614149,-2.047597879923295,1193.4648647834358
2026-02-12 19:29:01.202512,7.678120014285412,193.8537000840585,19842.578431810853,7.975734459982654,262.9556557651072,313.0968661117159,14.763368434060478,63.28922699418866,3.2837006541537117,20.296336657158463,1.0,CRITICAL,6.608604763624751,41.629113594892154,17.62232804209699,-21.33277693773369,-2.185878452910881,1028.1163840645186
2026-02-12 19:30:01.202512,6.963994939209833,200.9418759659833,19170.99411486735,7.996828621591273,358.34290976326866,496.4509287095527,17.32146772749404,64.84670913969755,4.283252574590648,21.46130033644844,1.0,CRITICAL,3.859682212459079,38.31730778646135,18.02550441291319,-16.85600745001291,1.1649636792899756,2126.42471855311
2026-02-12 19:31:01.202512,7.501766448946012,248.2273491919853,21301.249057882887,8.162160085111536,352.5114407004359,366.39311960526265,14.46951636153281,67.71499269697445,4.203653111098154,14.355368671950018,1.0,CRITICAL,7.000499823395115,34.540266220155175,18.753101538024797,-20.184897548205157,-7.105931664498421,1540.1895771136203
2026-02-12 19:32:01.202512,7.180818012523817,199.3831832794848,20647.00631280085,6.447500934941235,338.4693062348604,340.6812219631973,20.855445716653115,86.28240705289886,3.9094360137876913,22.09445906031187,1.0,CRITICAL,2.5795137382453417,31.241879308911194,17.60492961451383,-9.147420248599325,7.739090388361852,1331.8714383641218
2026-02-12 19:33:01.202512,6.677440122697438,208.67551019356176,18942.36127179014,6.279460491262968,297.8034638110745,529.4367747504724,16.881594718437313,83.16223278721932,4.937102353388069,26.38841514747471,1.0,CRITICAL,4.09267846182725,28.390749578824206,15.534819523763355,-2.002334431349496,4.29395608716284,2613.8835465907464
2026-02-12 19:34:01.202512,7.180697802754207,164.63229526105025,18677.293434167437,4.608735512098595,362.753185383285,465.1988028323393,10.581377906780933,78.04657525961248,3.895640624795921,20.247081518175804,1.0,CRITICAL,4.617691834593048,24.86794631665676,12.38561287359554,-4.620864798480955,-6.141333629298906,1812.2473549200888
2026-02-12 19:35:01.202512,7.769018283232985,193.4099164294712,16650.647434447856,7.784828516765405,360.21211568241904,370.2792619598529,13.470350873051052,98.46735968752478,2.8792944099378723,19.429111612040824,1.0,CRITICAL,0.3078371597589313,20.928122823816327,3.3623507670891506,-1.4990112117755032,-0.8179699061349801,1066.1430090769254
2026-02-12 19:36:01.202512,6.9820869804450245,218.28578135625804,22963.584747219527,8.623568066985165,336.41218060189817,434.2109060441895,15.191232798472004,23.50018599557079,3.743449030841909,22.09533596624317,1.0,CRITICAL,9.927516533061716,21.33794370698653,3.2117967168788697,0.7573922592566404,2.6662243542023454,1625.4463954121086
2026-02-12 19:37:01.202512,7.782321827907003,153.33878798476275,21377.612544798587,9.423972519876894,285.9071583492091,381.1369345391438,14.133490507136113,58.63906281078351,4.719677436798507,18.51314453654341,1.0,CRITICAL,3.816598695784581,20.736276861641606,3.109343879710717,-2.223132325098195,-3.5821914296997583,1798.8433902749464
2026-02-12 19:38:01.202512,5.690127447955128,206.02535279347128,22753.30459338541,7.457758951870762,315.9900661708197,344.585625657632,16.060620256916504,65.81963809416987,2.58102172892762,23.426540349261987,1.0,CRITICAL,9.671734079303508,20.83070938556087,3.181757315111908,2.5958309637011183,4.913395812718576,889.382987298467
2026-02-12 19:39:01.202512,7.410951252187612,203.0237321793442,19068.81159057346,5.850280340637147,366.51334710097774,437.9752979588004,16.39105011450162,55.244328416624434,3.8341745710650166,18.439722412049715,1.0,CRITICAL,6.478574653904207,20.645047961049993,3.269365880743697,-2.2053255490002783,-4.9868179372122725,1679.2737501882564
2026-02-12 19:40:01.202512,7.043523534119085,201.2386236676232,18029.493593916708,4.454355785065816,386.0876489120715,374.05584917438375,9.921239042603103,51.12398840556175,4.302823424191269,21.657113491962235,1.0,CRITICAL,9.29170727501935,20.664629276601374,3.2753787529734453,0.9924842153608608,3.2173910799125203,1609.4962697832948
2026-02-12 19:41:01.202512,6.850496324767066,231.1147669597473,16765.054800112317,8.562500099625026,319.93853586494686,406.0398407199523,17.843232634149484,38.52544575418869,5.756569634169448,21.397648999686776,1.0,CRITICAL,0.5430209581674672,21.368857309375052,2.411180694976639,0.02879169031172424,-0.259464492275459,2337.396617351477
2026-02-12 19:42:01.202512,7.045880388267751,210.03315544545563,21076.75275122198,4.305585149833696,323.0130812876695,481.7090587919737,12.509547603541868,61.0187422066518,4.745780345849324,19.48431653753984,1.0,CRITICAL,9.60787572257286,21.107843057097845,2.464590178131511,-1.6235265195580055,-1.9133324621469363,2286.0853836325255
2026-02-12 19:43:01.202512,6.006215542699554,244.3421569506933,16880.620326415297,6.48909388338435,326.5324356789976,472.8970483036301,12.212286482405728,80.3044328614693,3.99283146835514,19.778873621636336,1.0,CRITICAL,4.070533702461924,20.44688890451401,1.6391378816597089,-0.6680152828776755,0.29455708409649617,1888.1982157589948
2026-02-12 19:44:01.202512,6.890164056081244,170.19231453217893,25545.98920689965,6.663539758084531,343.9957203564389,355.9925366515139,12.20263282188338,78.38298147686837,4.264531458442863,23.874386436539847,1.0,CRITICAL,1.367334255037752,20.809619396350417,1.9599614281679612,3.0647670401894302,4.095512814903511,1518.141371521255
2026-02-12 19:45:01.202512,7.178556285755874,204.07773701655043,16077.07225671968,6.895817293223471,309.75730799759907,438.8825281829669,16.42572921797175,53.96592182014877,2.571613247800552,19.055553178722604,1.0,CRITICAL,6.711682797213109,20.772263553018593,1.9924867533960677,-1.7167103742959888,-4.818833257817243,1128.6361237035167
2026-02-12 19:46:01.202512,7.738947022370758,202.5340035916984,20820.980357637505,7.05370390005376,217.23259769713667,309.7715003083395,13.19879690555664,69.52392125650698,3.1651944698658263,25.23753809634793,1.0,CRITICAL,7.626149084671336,21.08648376602907,2.4251195589348358,4.1510543303188605,6.181984917625325,980.4870396979964
2026-02-12 19:47:01.202512,6.740864890863176,167.9223651873476,24700.56412164136,7.207221334551362,380.7107600658839,436.0331329052564,12.009345066986878,87.72159704345746,4.355668969777441,24.66545607085503,1.0,CRITICAL,6.496348887925985,21.70171491946023,2.4795321718988577,2.9637411513947995,-0.5720820254929002,1899.2159867902683
2026-02-12 19:48:01.202512,6.595753198553406,228.6888500627404,21797.269277791427,3.376955106882205,404.787557886502,411.87962446408847,12.728122527669388,41.67892727447628,4.012817177659422,16.61950443484264,1.0,CRITICAL,5.40071179082596,21.021011328018297,2.8587678965281604,-4.401506893175657,-8.04595163601239,1652.7976321774063
2026-02-12 19:49:01.202512,6.749121478207732,269.7401991755845,20527.021137475334,7.02198386480519,308.5040056157715,430.3183489890745,8.61592502325237,63.45862431403953,4.102118830618175,20.37980293064417,1.0,CRITICAL,8.163904639998846,21.215019379877738,2.7269170519772388,-0.8352164492335667,3.760298495801532,1765.217002548606
2026-02-12 19:50:01.202512,7.457701058851037,199.48981776548507,17094.549059114313,3.655636638832184,290.333865243249,376.2044196284614,11.47350870814554,70.58394065294303,3.9238802575741527,19.51965872690575,1.0,CRITICAL,6.86103914761787,21.00127390337209,2.7718148633004147,-1.4816151764663417,-0.8601442037384217,1476.1810949922617
