timestamp,ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,pressure,is_leak,risk_level,RUL
2026-02-12 18:44:01.202512,7.732824384460777,198.26276750369274,24634.524387254776,8.026157486402111,421.53111672045213,395.84294575921007,17.00164497710461,87.9662164107525,5.135995003954594,54.63197876645571,0.0,LOW,123.05425340744787
2026-02-12 18:45:01.202512,6.8871118497567325,177.94649597826236,21812.292279066703,7.20187492721837,341.1995658923564,324.2951003420105,16.2295920347748,84.44085229855155,3.493665273687665,53.46177786618824,0.0,LOW,199.49377146068622
2026-02-12 18:46:01.202512,7.033764102343962,194.42226557153688,24083.02011430932,8.967221228440442,338.95771184965156,462.06751576559395,13.073115587496078,64.96583125833811,4.11201243046091,55.65430243512904,0.0,LOW,120.01233180680791
2026-02-12 18:47:01.202512,6.287625906893272,152.01815713417068,20194.374050370145,5.287876311659171,319.54718512681916,373.25185389488394,12.734721154424905,57.242637365372076,4.603075492654974,54.79485891964205,0.0,LOW,257.2036343948414
2026-02-12 18:48:01.202512,6.727808637737409,268.3125949415991,22296.312483125046,7.75035752604736,295.6205860676199,389.2429875583724,17.29169835699307,62.34717761021295,3.2469674565733824,55.70808977729536,0.0,LOW,200.14156763743438
2026-02-12 18:49:01.202512,7.055461294854933,162.96464004732812,24433.160885906225,5.1275457971960225,388.00716230428975,391.9412589655974,14.696041518222993,57.62026388195322,4.024636979646063,57.03369499792569,0.0,LOW,373.0328694749997
2026-02-12 18:50:01.202512,6.424503211288848,169.0410114845846,20736.496045382937,7.141264703760464,407.94305575588544,424.20562679486267,17.134091505104426,74.09857961126315,5.210627167238453,53.83226402968941,0.0,LOW,131.42364981373706
2026-02-12 18:51:01.202512,7.187849009172836,186.79222386840797,19234.438485457147,8.110500133834718,297.2632365664286,401.04038111866475,6.8330777769417885,82.6666419618504,3.661824733678129,54.0023217398711,0.0,LOW,113.46902568341886
2026-02-12 18:52:01.202512,6.699680655040598,238.64227174557132,14886.134125468652,6.678246149763671,329.68646486301594,396.5381448831107,14.295455291058387,85.83734974870542,4.6478425766026525,53.18105523144243,0.0,LOW,321.169820691003
2026-02-12 18:53:01.202512,6.854153125103362,200.4352699778796,19750.59942283552,7.826689906130434,315.00534797159327,358.52784197961773,9.267772739091882,59.40469676003736,3.80120418595316,54.801554150592594,0.0,LOW,398.64601783842556
2026-02-12 18:54:01.202512,6.699146693885302,162.91592611908612,22470.269553686936,5.560401497750599,316.1904370054009,274.02165013263254,13.922634477539711,57.80757760937411,5.159710912121893,53.68199605481755,0.0,LOW,287.34005691414495
2026-02-12 18:55:01.202512,7.926139092254469,237.63015082272017,22836.90028270289,4.504465032705426,380.4363302171945,310.5159232366516,16.141460625037652,59.273689207061906,2.7481724778140264,55.46822702107101,0.0,LOW,212.5074705188423
2026-02-12 18:56:01.202512,6.993251387631033,221.93001880356445,21513.095197155228,7.835544433731704,280.5215381853551,457.4783790944516,19.21742043724731,35.08740879862145,3.945469333707199,57.322522140939014,0.0,LOW,299.4244214514123
2026-02-12 18:57:01.202512,6.47114453552205,216.15304871649357,18376.10271511328,9.6160153511136,351.65878763745224,375.5344429338962,11.185499814688441,46.75500226324931,2.864801713397877,53.85043882890096,0.0,LOW,235.31821487457668
2026-02-12 18:58:01.202512,7.411272456051594,221.4720272351252,14069.535293157229,5.505932589745162,362.12952429223463,346.87921778220164,12.42288558409405,65.44715190498107,3.409386228603374,54.21191410600724,0.0,LOW,218.49853607450376
2026-02-12 18:59:01.202512,6.389578175014488,271.83085701747353,18514.354705985796,8.833291270160192,327.31395305592724,287.5417484465564,13.713401278773388,72.06834784710351,3.4052268502933636,56.477795646590764,0.0,LOW,278.8638780977943
2026-02-12 19:00:01.202512,7.104431797502378,265.55284685108336,19086.965386838147,7.065135113224617,368.7227130794709,262.42822879277185,11.076406695614327,73.85876892612073,3.713130585006302,55.149290423139554,0.0,LOW,345.6192151575233
2026-02-12 19:01:01.202512,6.0201649380601125,179.39853970990114,19061.21309842996,4.9964627174603855,338.906073621498,343.7434495897441,16.93567918636777,53.51208925007144,3.068196054513276,56.23177191943476,0.0,LOW,331.4619628658856
2026-02-12 19:02:01.202512,6.335906975550785,248.71654978433457,21855.669070933774,5.302742047971757,381.6851968462445,471.0442283236206,13.78971636390313,58.142237634890336,3.8497823097083415,54.72163048632581,0.0,LOW,143.29115761022288
2026-02-12 19:03:01.202512,7.098430617934562,211.495045692767,25957.02923304452,7.023677160040975,272.11178780296586,355.4343845102145,14.365871070128138,61.68793909376863,4.222326553136824,53.25314363348787,0.0,LOW,187.30771025173354
2026-02-12 19:04:01.202512,7.369233289997705,214.9728744841325,20370.58760552328,6.393306568113845,319.0489895597252,432.0388420193158,15.860519380322476,59.90198561863105,2.8276678071649037,55.18517320886219,0.0,LOW,102.81884105798173
2026-02-12 19:05:01.202512,7.085684140594985,149.23187505070013,19349.804632530613,5.030630534862642,330.1274742859586,351.75521364816336,13.784865450873772,77.00828353063463,3.45554725697937,52.83651842617592,0.0,LOW,275.2620175359411
2026-02-12 19:06:01.202512,6.9421758588058795,194.8884270383541,19222.33456098772,4.458941078161892,226.11170462114603,451.1093356823079,11.547382615472404,45.06921424060914,5.678694492934116,55.12830613877789,0.0,LOW,408.05114141249777
2026-02-12 19:07:01.202512,6.849448152205356,175.61529228990304,20373.15430072314,5.7299210081102405,289.5618906568586,371.8599358553065,13.810939285104599,47.61127031931293,4.130465997206094,55.779715962230135,0.0,LOW,265.70076637446795
2026-02-12 19:08:01.202512,6.260739004816286,224.8417644467993,17515.118718954804,7.290713512496677,300.45602982564856,301.4492603559603,11.431455921459833,61.22503526964086,2.627581157072763,53.9333300621385,0.0,LOW,499.73316835000537
2026-02-12 19:09:01.202512,6.640077895802646,232.13241501208415,20360.595676238165,6.990398871095293,370.928239792934,378.4837545680445,14.323942667349458,44.15034074659721,2.919673894668149,53.86537258093825,0.0,LOW,400.1349629280886
2026-02-12 19:10:01.202512,6.769680614520106,137.76540946951064,21352.4370089954,6.2481430637498825,304.72626614741597,546.7200334624326,16.990813162405388,35.59247553669342,4.058132971761003,55.57219325445272,0.0,LOW,249.96560257181198
2026-02-12 19:11:01.202512,7.528561113109458,199.33895407987188,20629.058190723463,7.302830791437224,300.27684050776094,543.1907452440684,10.475065123183004,42.104365446083925,3.970466227001966,54.211831487195376,0.0,LOW,489.2826437018886
2026-02-12 19:12:01.202512,7.1718091447842305,233.65584514382755,21372.625802014343,8.560040079794032,365.69943122624767,438.92266422234917,9.402886995673722,62.11656658481973,3.488790038809384,54.99066847103292,0.0,LOW,356.27186095753
2026-02-12 19:13:01.202512,6.118479922318633,194.39963113059665,21301.242828045604,7.5911897656512215,268.2835741683978,389.0352947669038,14.147749807759022,76.0884930612076,5.435320469821583,59.09879284550291,0.0,LOW,467.76508470527074
2026-02-12 19:14:01.202512,7.162041984697398,221.87190935007092,14684.309953260668,6.818036992915629,250.1502373022571,424.3121441676067,11.696601149768282,76.42186455028522,5.733110174608058,53.35778306233007,0.0,LOW,134.937485262952
2026-02-12 19:15:01.202512,6.807458859791842,210.5349640288125,21910.610475186208,8.392108009991034,318.5363079972261,425.3481870986632,14.095235823235907,91.40664692062546,3.7149316481051935,55.26468511234604,0.0,LOW,323.0369631072145
2026-02-12 19:16:01.202512,6.6615389998470205,210.2498069585788,17986.95546301264,5.560224546675558,275.0917292768658,396.8090598106319,14.961210561829102,67.62664188113376,4.511069806148717,55.209179513016636,0.0,LOW,463.3792202147099
2026-02-12 19:17:01.202512,7.305838144420434,191.86055065795108,16712.482510988128,6.662620690666973,276.612828213614,435.27552159380934,7.568941313214381,69.77920819726126,4.546216319924701,52.37035208190274,0.0,LOW,360.31901581529263
2026-02-12 19:18:01.202512,7.515499761247975,163.5025758759287,16686.64451643501,6.698368096599448,355.9373516675193,416.65814897228506,16.069548282975624,61.99348740754649,4.639111197634304,53.593878951446534,0.0,LOW,495.28473607993266
2026-02-12 19:19:01.202512,7.465640059558099,166.35409557724918,21300.624831417586,5.144570112335732,368.03895351650317,374.7222091708549,10.490994491134252,62.77077654822386,3.4519402747582673,56.13156547034529,0.0,LOW,498.30045487023204
2026-02-12 19:20:01.202512,6.580391238388681,221.28057543365952,19332.27521832544,6.370188756573463,364.554568634085,304.3794560493086,13.93295614830593,99.2887253055234,5.2576144520543755,54.579358420756485,0.0,LOW,416.81498965381155
2026-02-12 19:21:01.202512,6.845393812074393,200.5837476655665,14954.093648043767,3.8875604786570452,377.3510664122893,363.19526062238674,12.02185299368471,70.1816229960805,3.8519819626359135,52.125784335011815,0.0,LOW,211.50627921343676
2026-02-12 19:22:01.202512,7.165631715701782,195.84463266178327,21434.11344557685,9.86826707149443,382.6453728005921,463.96150792588776,12.344128955647117,71.57238830550594,4.195394456717578,55.07832817275165,0.0,LOW,441.42407481854053
2026-02-12 19:23:01.202512,7.48777256356118,187.28329873032942,15681.175607603518,5.593879317345531,247.85639164692276,397.4830220403708,19.081873818853964,47.678171153328535,3.901430457159817,54.8997124483446,0.0,LOW,381.4010013745356
2026-02-12 19:24:01.202512,6.760412881077355,190.84433463557744,20419.46407555463,9.379171197131967,351.0164783971787,424.02295132700044,14.957802562386984,72.56675639848109,3.802219679390869,55.475114139850234,0.0,LOW,142.53614382104564
2026-02-12 19:25:01.202512,6.907170511668092,231.4073538346442,20715.49677701916,7.057126758579239,311.81567201721765,377.358757783647,16.714065208860774,76.53331166917543,4.094883121956502,58.82734654044515,0.0,LOW,255.0710534576625
2026-02-12 19:26:01.202512,6.446832512996986,189.9426775439592,22656.731245085135,7.847296198233939,303.10303016038256,315.23219959915,14.45282406260823,83.76496204700585,3.0698800983445382,17.997127134541156,1.0,CRITICAL,0.46015448210185994
2026-02-12 19:27:01.202512,6.401896687959665,159.76805860095294,25345.054359400554,6.2668003024736025,355.4165852883482,380.9096228102542,15.860040723964861,76.08135239842403,2.5201928865784455,24.52981298999264,1.0,CRITICAL,0.5588169970435386
2026-02-12 19:28:01.202512,7.406262911197099,222.3095532662052,15905.971022298374,7.3118945379425115,263.78818080416994,318.2035279400519,15.252135086430355,63.97218835065627,3.7506336667903915,22.482215110069344,1.0,CRITICAL,9.208149224099971
2026-02-12 19:29:01.202512,7.678120014285412,193.8537000840585,19842.578431810853,7.975734459982654,262.95565576510717,313.0968661117159,14.763368434060478,63.28922699418866,3.2837006541537113,20.296336657158463,1.0,CRITICAL,6.608604763624751
2026-02-12 19:30:01.202512,6.963994939209833,200.9418759659833,19170.99411486735,7.996828621591273,358.34290976326866,496.4509287095527,17.32146772749404,64.84670913969755,4.283252574590648,21.461300336448442,1.0,CRITICAL,3.859682212459079
2026-02-12 19:31:01.202512,7.501766448946012,248.2273491919853,21301.249057882887,8.162160085111536,352.5114407004359,366.39311960526265,14.46951636153281,67.71499269697445,4.203653111098154,14.355368671950018,1.0,CRITICAL,7.000499823395115
2026-02-12 19:32:01.202512,7.180818012523817,199.3831832794848,20647.006312800855,6.447500934941235,338.4693062348604,340.6812219631973,20.855445716653115,86.28240705289886,3.9094360137876913,22.09445906031187,1.0,CRITICAL,2.5795137382453417
2026-02-12 19:33:01.202512,6.677440122697438,208.67551019356176,18942.36127179014,6.2794604912629675,297.80346381107455,529.4367747504724,16.881594718437313,83.16223278721932,4.937102353388069,26.38841514747471,1.0,CRITICAL,4.09267846182725
2026-02-12 19:34:01.202512,7.1806978027542065,164.63229526105025,18677.293434167434,4.608735512098595,362.753185383285,465.1988028323393,10.581377906780931,78.04657525961248,3.895640624795921,20.247081518175804,1.0,CRITICAL,4.617691834593048
2026-02-12 19:35:01.202512,7.769018283232985,193.4099164294712,16650.647434447856,7.784828516765405,360.21211568241904,370.27926195985293,13.470350873051053,98.46735968752478,2.8792944099378723,19.429111612040824,1.0,CRITICAL,0.30783715975893133
2026-02-12 19:36:01.202512,6.9820869804450245,218.28578135625804,22963.584747219527,8.623568066985165,336.41218060189817,434.21090604418947,15.191232798472004,23.50018599557079,3.743449030841909,22.09533596624317,1.0,CRITICAL,9.927516533061715
2026-02-12 19:37:01.202512,7.782321827907003,153.33878798476275,21377.612544798587,9.423972519876894,285.9071583492091,381.1369345391438,14.133490507136111,58.63906281078351,4.719677436798507,18.513144536543415,1.0,CRITICAL,3.816598695784581
2026-02-12 19:38:01.202512,5.690127447955128,206.02535279347128,22753.304593385412,7.457758951870762,315.9900661708197,344.585625657632,16.060620256916504,65.81963809416987,2.58102172892762,23.426540349261987,1.0,CRITICAL,9.671734079303508
2026-02-12 19:39:01.202512,7.410951252187612,203.0237321793442,19068.81159057346,5.850280340637147,366.51334710097774,437.97529795880035,16.39105011450162,55.244328416624434,3.8341745710650166,18.439722412049715,1.0,CRITICAL,6.478574653904207
2026-02-12 19:40:01.202512,7.043523534119085,201.2386236676232,18029.493593916708,4.454355785065816,386.0876489120715,374.05584917438375,9.921239042603105,51.12398840556175,4.302823424191269,21.657113491962235,1.0,CRITICAL,9.29170727501935
2026-02-12 19:41:01.202512,6.850496324767066,231.1147669597473,16765.054800112317,8.562500099625026,319.93853586494686,406.0398407199523,17.843232634149484,38.52544575418869,5.756569634169448,21.397648999686776,1.0,CRITICAL,0.5430209581674672
2026-02-12 19:42:01.202512,7.045880388267751,210.03315544545563,21076.75275122198,4.305585149833696,323.0130812876695,481.7090587919737,12.509547603541867,61.0187422066518,4.745780345849324,19.484316537539836,1.0,CRITICAL,9.60787572257286
2026-02-12 19:43:01.202512,6.006215542699554,244.34215695069332,16880.620326415297,6.48909388338435,326.53243567899756,472.89704830363013,12.212286482405728,80.3044328614693,3.99283146835514,19.778873621636336,1.0,CRITICAL,4.0705337024619235
2026-02-12 19:44:01.202512,6.890164056081244,170.19231453217893,25545.98920689965,6.663539758084531,343.9957203564389,355.9925366515139,12.202632821883379,78.38298147686837,4.264531458442863,23.874386436539847,1.0,CRITICAL,1.367334255037752
2026-02-12 19:45:01.202512,7.178556285755874,204.07773701655043,16077.072256719679,6.895817293223471,309.75730799759907,438.8825281829669,16.42572921797175,53.96592182014877,2.571613247800552,19.055553178722604,1.0,CRITICAL,6.711682797213109
2026-02-12 19:46:01.202512,7.738947022370758,202.53400359169842,20820.980357637505,7.05370390005376,217.23259769713667,309.7715003083395,13.198796905556641,69.52392125650698,3.1651944698658263,25.237538096347926,1.0,CRITICAL,7.626149084671336
2026-02-12 19:47:01.202512,6.740864890863176,167.9223651873476,24700.564121641357,7.207221334551362,380.71076006588385,436.03313290525637,12.009345066986878,87.72159704345746,4.355668969777441,24.66545607085503,1.0,CRITICAL,6.496348887925985
2026-02-12 19:48:01.202512,6.595753198553406,228.68885006274039,21797.269277791427,3.3769551068822055,404.787557886502,411.87962446408847,12.728122527669388,41.67892727447628,4.012817177659422,16.61950443484264,1.0,CRITICAL,5.40071179082596
2026-02-12 19:49:01.202512,6.749121478207732,269.7401991755845,20527.021137475338,7.02198386480519,308.5040056157715,430.3183489890745,8.61592502325237,63.45862431403953,4.102118830618175,20.379802930644175,1.0,CRITICAL,8.163904639998846
2026-02-12 19:50:01.202512,7.457701058851037,199.48981776548507,17094.549059114313,3.655636638832184,290.333865243249,376.2044196284614,11.47350870814554,70.58394065294303,3.9238802575741527,19.51965872690575,1.0,CRITICAL,6.86103914761787
2026-02-12 19:51:01.202512,7.164375554829842,215.15063264821302,15854.692434296889,8.098327109636493,327.51597910439114,566.7257018921991,10.281249354040702,66.16024544058865,3.89643637169294,21.42271927994864,1.0,CRITICAL,6.185407659014409
2026-02-12 19:52:01.202512,6.735119898116481,202.53555427445983,22310.15032675276,6.167312266294582,325.49984465084907,327.89602339037486,13.192492008512327,79.6101343042783,3.972051453935158,21.470023957627294,1.0,CRITICAL,3.1684982475526513
2026-02-12 19:53:01.202512,7.256633716556678,178.59245990278473,24518.44172232484,3.7644449121649743,372.8207430865184,477.7241368774769,15.992579810820777,42.03478352541015,3.160775371014636,17.68271992549363,1.0,CRITICAL,8.77389101418245
2026-02-12 19:54:01.202512,7.04853877467402,145.3771916659395,18683.450028565487,5.778692983921936,335.18557766580153,317.4641344185335,15.66162770279968,49.906901427241394,3.739751119358547,19.29254867177059,1.0,CRITICAL,6.918381028066877
2026-02-12 19:55:01.202512,7.484322495266444,178.82679550713905,16582.815477150947,6.14488699122302,301.29508678515265,440.3475339703457,17.77025149263975,76.91266148313593,3.029126757999811,21.44881619811138,1.0,CRITICAL,8.994872963616382
2026-02-12 19:56:01.202512,6.648973453061323,158.24124857144807,12625.491708352944,8.786049426332507,280.26362197767804,446.06319818014265,17.101927451889864,38.76441502247977,3.466282480283231,21.331633072225728,1.0,CRITICAL,6.061308363579396
2026-02-12 19:57:01.202512,6.836168926701116,251.12306234177353,17057.705469012388,7.294956612625367,367.6253673927869,404.3980697249828,12.414209855244868,78.98828545653242,4.737133506443173,22.804361060573548,1.0,CRITICAL,7.998549752561006
2026-02-12 19:58:01.202512,6.803945923433921,196.54670918230283,19659.02947250288,7.516667416525871,356.98044964657,360.37404715650365,14.05721420226114,73.19709049971061,3.7734733826517055,19.08151936403986,1.0,CRITICAL,8.844370703309817
2026-02-12 19:59:01.202512,6.268242525933941,189.62242012858488,24797.3697225102,8.771832451330901,375.42239512367274,411.2907912596239,13.902331717335745,77.87071583528576,4.317087632696565,22.316344708418516,1.0,CRITICAL,5.416367392666296
2026-02-12 20:00:01.202512,7.148060138532288,226.67461474363418,22019.401076698905,6.8557835681132655,294.27252997115625,421.36082667441394,7.546841951834339,58.49136555584474,3.980706187878785,18.96555093830807,1.0,CRITICAL,7.150556047499855
2026-02-12 20:01:01.202512,7.130527636089945,166.34746691432338,20915.256214120258,8.131281941548604,406.5374759811332,543.1949189045026,10.348221389270767,74.15741498741522,3.630575833174708,17.118439178439452,1.0,CRITICAL,5.764944068440476
2026-02-12 20:02:01.202512,7.00255672832123,176.99407885986344,18799.641016096608,8.025791670897988,263.25221971771055,330.2127771759763,13.498139968546663,47.24339887758741,3.194001905374104,55.600492685196116,0.0,LOW,176.3285591122647
2026-02-12 20:03:01.202512,6.882706433312427,202.04216807745863,18250.502848232132,5.070295759645882,361.3840408560592,355.52692029487986,13.481310694577575,59.36792092053889,3.6199610433134493,55.01099873273948,0.0,LOW,242.61964250665554
2026-02-12 20:04:01.202512,6.292314628974793,230.86306974270443,24216.942792523892,9.209475366444744,256.6166893121239,422.77884456554693,15.536975162615501,66.58142304444053,4.028224912186367,53.40367441508547,0.0,LOW,273.7165536885924
2026-02-12 20:05:01.202512,6.78967733861732,215.05055135506365,20602.21562227517,4.869547329893958,301.3867447320613,379.5156967683799,15.390924888607543,51.620009207089446,4.306107410886982,30.441570821637242,1.0,CRITICAL,7.20614065409908
2026-02-12 20:06:01.202512,6.828642741736616,207.44975427547647,13692.197924236934,8.376049974216773,395.44091721791835,391.99671698155197,8.687922493700794,69.48970988854818,3.9856358051901,32.02002175205999,1.0,CRITICAL,5.228596058849568
2026-02-12 20:07:01.202512,6.59886136538919,202.3435320570805,17979.38105630827,4.724390444641551,366.2545701790396,485.62814682910084,15.55579020337259,47.692684339307746,4.3546362225619974,31.949011372997063,1.0,CRITICAL,8.000371149019445
2026-02-12 20:08:01.202512,6.919357144166995,212.00707566580326,17425.35190468512,7.90185518222751,311.15118338051275,174.37867972566121,14.535761619361292,70.29841295736017,2.835880928208206,33.07250497573929,1.0,CRITICAL,8.073180708286497
2026-02-12 20:09:01.202512,7.20202542840727,206.04958715387764,18361.207972467604,9.792872317225259,312.24651828713246,352.1640523985751,15.870119544933887,93.86960487019645,4.506663790308451,32.213738955597094,1.0,CRITICAL,0.4651213646937369
2026-02-12 20:10:01.202512,7.943092950605265,169.10083175669192,21688.731980855257,6.680532015174683,337.0248844334177,260.6104618999001,17.200596762924768,45.893349782122264,3.1102205615086325,31.91668601953559,1.0,CRITICAL,2.0364079455777873
2026-02-12 20:11:01.202512,7.087288906415919,201.38237664899455,19677.665354617253,6.61546653572028,353.5656396304289,304.3346850476744,13.571351081636085,65.6390381395852,4.588453232010615,53.145640763004955,0.0,LOW,188.09053550993326
2026-02-12 20:12:01.202512,7.128775195361382,167.78934023246742,19769.403778989014,7.915659998975274,383.06317530730786,592.3699593657976,17.73676471094024,40.11262307127764,4.25168409038899,57.59302686859243,0.0,LOW,443.6434349300666
2026-02-12 20:13:01.202512,6.962777042116916,202.4324762870247,23940.41948397571,6.505905316056186,314.75063981566024,447.8534507162205,11.33179863832086,52.672735710553326,2.5908673064985237,55.58382865638198,0.0,LOW,460.6177541658968
2026-02-12 20:14:01.202512,6.040614392350479,185.58056175535276,17910.616730639937,9.727418055614232,268.52859746051195,476.12519400464834,11.162785638883344,77.23118674783113,4.415873976929451,55.51520024765535,0.0,LOW,355.47963348563167
2026-02-12 20:15:01.202512,6.986743062275392,276.1814486834858,25592.59857766205,7.288288374188044,339.2787450819504,393.5576280170855,15.286316570406623,59.10994237135785,4.596568137883038,54.750516758082036,0.0,LOW,469.01985466342404
2026-02-12 20:16:01.202512,7.0301151049705135,198.80316848744863,17986.07722588674,6.519745737668911,314.7027664996642,460.6971059865528,12.89369736408446,77.87856222029542,4.7805149222421335,58.43213549566495,0.0,LOW,239.48095252110656
2026-02-12 20:17:01.202512,8.231621056242643,157.87281301215233,20267.594589837714,6.189571708156475,280.9746518100621,258.6748393983801,14.784897693856909,71.69413373882811,3.3619812011257837,55.35607211916847,0.0,LOW,227.49098789769917
2026-02-12 20:18:01.202512,6.903819517609438,195.97459367969228,19156.3892137917,5.600577294740469,344.9067566125118,483.0638729415681,19.978946359533474,64.96770765856013,4.025587589449368,54.09124001394362,0.0,LOW,441.9513820982363
2026-02-12 20:19:01.202512,7.150773671166807,215.58076236913664,20370.257400502884,6.058367519863766,324.4754498362884,334.41247051520804,15.180485220511926,49.52939848442453,4.386114568134096,57.6253844059735,0.0,LOW,212.33430001321966
2026-02-12 20:20:01.202512,6.982644115147378,250.20091838457571,21333.77598521939,6.473989909512105,345.2604882587918,357.494734453927,14.636508616592359,76.9678114959606,4.415428807188455,54.81552989153257,0.0,LOW,446.48892099625715
2026-02-12 20:21:01.202512,6.415660981190234,182.31642800183846,21301.50572026663,6.26854138975213,297.2222319925128,440.4120856363722,11.392338864044458,70.86613965522392,4.186664533304078,52.75943979002775,0.0,LOW,195.33590223078022
2026-02-12 20:22:01.202512,7.571411407257511,152.5271607792908,17740.64800813826,6.012737088794344,352.46842121301995,425.3157406865772,8.900060580126961,41.55135347185032,3.6013546295803645,51.515344800235205,0.0,MEDIUM,377.9745623409499
2026-02-12 20:23:01.202512,7.375966516343387,224.50511034292944,16631.25596765729,10.148261845528658,280.3160721298009,406.7696038714839,13.782360154179468,50.567590507466896,4.591560627876403,54.90650340199582,0.0,LOW,427.3542366933074
2026-02-12 20:24:01.202512,7.3955159735215235,158.58203882301046,27509.51537271713,5.454857385265765,299.89074441213666,290.9523077135745,17.20061073982459,21.69553789517815,4.595673976770161,55.18152803365695,0.0,LOW,447.23829870557404
